nohup: ignoring input
[Scorer] 模型加载完成: 63.9M params, device=cuda:0
/root/trainer/../scripts/data_quality_scorer.py:171: FutureWarning: `torch.cuda.amp.autocast(args...)` is deprecated. Please use `torch.amp.autocast('cuda', args...)` instead.
  with torch.cuda.amp.autocast(dtype=self.dtype):
[Score] 596800/1270238 (47.0%) speed=591 samples/s, ETA=1139s
[Score] 598400/1270238 (47.1%) speed=592 samples/s, ETA=1135s
[Score] 600000/1270238 (47.2%) speed=592 samples/s, ETA=1131s
[Score] 601600/1270238 (47.4%) speed=593 samples/s, ETA=1128s
[Score] 603200/1270238 (47.5%) speed=593 samples/s, ETA=1124s
[Score] 604800/1270238 (47.6%) speed=594 samples/s, ETA=1121s
[Score] 606400/1270238 (47.7%) speed=594 samples/s, ETA=1117s
[Score] 608000/1270238 (47.9%) speed=595 samples/s, ETA=1114s
[Score] 609600/1270238 (48.0%) speed=595 samples/s, ETA=1110s
[Score] 611200/1270238 (48.1%) speed=595 samples/s, ETA=1107s
[Score] 612800/1270238 (48.2%) speed=596 samples/s, ETA=1104s
[Score] 614400/1270238 (48.4%) speed=596 samples/s, ETA=1100s
[Score] 616000/1270238 (48.5%) speed=596 samples/s, ETA=1099s
[Score] 617600/1270238 (48.6%) speed=594 samples/s, ETA=1098s
[Score] 619200/1270238 (48.7%) speed=593 samples/s, ETA=1097s
[Score] 620800/1270238 (48.9%) speed=592 samples/s, ETA=1097s
[Score] 622400/1270238 (49.0%) speed=591 samples/s, ETA=1096s
[Score] 624000/1270238 (49.1%) speed=590 samples/s, ETA=1095s
[Score] 625600/1270238 (49.3%) speed=589 samples/s, ETA=1094s
[Score] 627200/1270238 (49.4%) speed=588 samples/s, ETA=1094s
[Score] 628800/1270238 (49.5%) speed=587 samples/s, ETA=1093s
[Score] 630400/1270238 (49.6%) speed=586 samples/s, ETA=1092s
[Score] 632000/1270238 (49.8%) speed=585 samples/s, ETA=1091s
[Score] 633600/1270238 (49.9%) speed=584 samples/s, ETA=1090s
[Score] 635200/1270238 (50.0%) speed=583 samples/s, ETA=1089s
[Score] 636800/1270238 (50.1%) speed=582 samples/s, ETA=1089s
[Score] 638400/1270238 (50.3%) speed=581 samples/s, ETA=1088s
[Score] 640000/1270238 (50.4%) speed=580 samples/s, ETA=1086s
[Score] 641600/1270238 (50.5%) speed=580 samples/s, ETA=1085s
[Score] 643200/1270238 (50.6%) speed=579 samples/s, ETA=1084s
[Score] 644800/1270238 (50.8%) speed=578 samples/s, ETA=1082s
[Score] 646400/1270238 (50.9%) speed=577 samples/s, ETA=1081s
[Score] 648000/1270238 (51.0%) speed=576 samples/s, ETA=1080s
[Score] 649600/1270238 (51.1%) speed=575 samples/s, ETA=1079s
[Score] 651200/1270238 (51.3%) speed=575 samples/s, ETA=1077s
[Score] 652800/1270238 (51.4%) speed=574 samples/s, ETA=1076s
[Score] 654400/1270238 (51.5%) speed=573 samples/s, ETA=1075s
[Score] 656000/1270238 (51.6%) speed=572 samples/s, ETA=1073s
[Score] 657600/1270238 (51.8%) speed=571 samples/s, ETA=1072s
[Score] 659200/1270238 (51.9%) speed=571 samples/s, ETA=1071s
[Score] 660800/1270238 (52.0%) speed=570 samples/s, ETA=1069s
[Score] 662400/1270238 (52.1%) speed=569 samples/s, ETA=1068s
[Score] 664000/1270238 (52.3%) speed=568 samples/s, ETA=1067s
[Score] 665600/1270238 (52.4%) speed=567 samples/s, ETA=1066s
[Score] 667200/1270238 (52.5%) speed=566 samples/s, ETA=1065s
[Score] 668800/1270238 (52.7%) speed=565 samples/s, ETA=1064s
[Score] 670400/1270238 (52.8%) speed=564 samples/s, ETA=1063s
[Score] 672000/1270238 (52.9%) speed=563 samples/s, ETA=1062s
[Score] 673600/1270238 (53.0%) speed=563 samples/s, ETA=1060s
[Score] 675200/1270238 (53.2%) speed=562 samples/s, ETA=1059s
[Score] 676800/1270238 (53.3%) speed=561 samples/s, ETA=1058s
[Score] 678400/1270238 (53.4%) speed=560 samples/s, ETA=1057s
[Score] 680000/1270238 (53.5%) speed=559 samples/s, ETA=1056s
[Score] 681600/1270238 (53.7%) speed=558 samples/s, ETA=1055s
[Score] 683200/1270238 (53.8%) speed=557 samples/s, ETA=1053s
[Score] 684800/1270238 (53.9%) speed=556 samples/s, ETA=1052s
[Score] 686400/1270238 (54.0%) speed=556 samples/s, ETA=1051s
[Score] 688000/1270238 (54.2%) speed=555 samples/s, ETA=1050s
[Score] 689600/1270238 (54.3%) speed=554 samples/s, ETA=1048s
[Score] 691200/1270238 (54.4%) speed=553 samples/s, ETA=1047s
[Score] 692800/1270238 (54.5%) speed=552 samples/s, ETA=1046s
[Score] 694400/1270238 (54.7%) speed=551 samples/s, ETA=1044s
[Score] 696000/1270238 (54.8%) speed=551 samples/s, ETA=1043s
[Score] 697600/1270238 (54.9%) speed=550 samples/s, ETA=1042s
[Score] 699200/1270238 (55.0%) speed=549 samples/s, ETA=1040s
[Score] 700800/1270238 (55.2%) speed=548 samples/s, ETA=1039s
[Score] 702400/1270238 (55.3%) speed=547 samples/s, ETA=1037s
[Score] 704000/1270238 (55.4%) speed=547 samples/s, ETA=1036s
[Score] 705600/1270238 (55.5%) speed=546 samples/s, ETA=1034s
[Score] 707200/1270238 (55.7%) speed=545 samples/s, ETA=1033s
[Score] 708800/1270238 (55.8%) speed=544 samples/s, ETA=1031s
[Score] 710400/1270238 (55.9%) speed=544 samples/s, ETA=1030s
[Score] 712000/1270238 (56.1%) speed=543 samples/s, ETA=1028s
[Score] 713600/1270238 (56.2%) speed=542 samples/s, ETA=1027s
[Score] 715200/1270238 (56.3%) speed=541 samples/s, ETA=1025s
[Score] 716800/1270238 (56.4%) speed=541 samples/s, ETA=1024s
[Score] 718400/1270238 (56.6%) speed=540 samples/s, ETA=1022s
[Score] 720000/1270238 (56.7%) speed=539 samples/s, ETA=1021s
[Score] 721600/1270238 (56.8%) speed=538 samples/s, ETA=1019s
[Score] 723200/1270238 (56.9%) speed=538 samples/s, ETA=1017s
[Score] 724800/1270238 (57.1%) speed=537 samples/s, ETA=1016s
[Score] 726400/1270238 (57.2%) speed=536 samples/s, ETA=1014s
[Score] 728000/1270238 (57.3%) speed=536 samples/s, ETA=1012s
[Score] 729600/1270238 (57.4%) speed=535 samples/s, ETA=1011s
[Score] 731200/1270238 (57.6%) speed=534 samples/s, ETA=1009s
[Score] 732800/1270238 (57.7%) speed=534 samples/s, ETA=1007s
[Score] 734400/1270238 (57.8%) speed=533 samples/s, ETA=1006s
[Score] 736000/1270238 (57.9%) speed=532 samples/s, ETA=1004s
[Score] 737600/1270238 (58.1%) speed=532 samples/s, ETA=1002s
[Score] 739200/1270238 (58.2%) speed=531 samples/s, ETA=1000s
[Score] 740800/1270238 (58.3%) speed=530 samples/s, ETA=999s
[Score] 742400/1270238 (58.4%) speed=530 samples/s, ETA=997s
[Score] 744000/1270238 (58.6%) speed=529 samples/s, ETA=995s
[Score] 745600/1270238 (58.7%) speed=528 samples/s, ETA=993s
[Score] 747200/1270238 (58.8%) speed=528 samples/s, ETA=991s
[Score] 748800/1270238 (58.9%) speed=527 samples/s, ETA=990s
[Score] 750400/1270238 (59.1%) speed=526 samples/s, ETA=988s
[Score] 752000/1270238 (59.2%) speed=526 samples/s, ETA=986s
[Score] 753600/1270238 (59.3%) speed=525 samples/s, ETA=984s
[Score] 755200/1270238 (59.5%) speed=524 samples/s, ETA=982s
[Score] 756800/1270238 (59.6%) speed=524 samples/s, ETA=980s
[Score] 758400/1270238 (59.7%) speed=523 samples/s, ETA=978s
[Score] 760000/1270238 (59.8%) speed=523 samples/s, ETA=976s
[Score] 761600/1270238 (60.0%) speed=522 samples/s, ETA=975s
[Score] 763200/1270238 (60.1%) speed=521 samples/s, ETA=973s
[Score] 764800/1270238 (60.2%) speed=521 samples/s, ETA=971s
[Score] 766400/1270238 (60.3%) speed=520 samples/s, ETA=969s
[Score] 768000/1270238 (60.5%) speed=520 samples/s, ETA=967s
[Score] 769600/1270238 (60.6%) speed=519 samples/s, ETA=965s
[Score] 771200/1270238 (60.7%) speed=518 samples/s, ETA=963s
[Score] 772800/1270238 (60.8%) speed=518 samples/s, ETA=961s
[Score] 774400/1270238 (61.0%) speed=517 samples/s, ETA=959s
[Score] 776000/1270238 (61.1%) speed=517 samples/s, ETA=957s
[Score] 777600/1270238 (61.2%) speed=516 samples/s, ETA=955s
[Score] 779200/1270238 (61.3%) speed=515 samples/s, ETA=953s
[Score] 780800/1270238 (61.5%) speed=515 samples/s, ETA=951s
[Score] 782400/1270238 (61.6%) speed=514 samples/s, ETA=948s
[Score] 784000/1270238 (61.7%) speed=514 samples/s, ETA=946s
[Score] 785600/1270238 (61.8%) speed=513 samples/s, ETA=944s
[Score] 787200/1270238 (62.0%) speed=513 samples/s, ETA=942s
[Score] 788800/1270238 (62.1%) speed=512 samples/s, ETA=940s
[Score] 790400/1270238 (62.2%) speed=512 samples/s, ETA=938s
[Score] 792000/1270238 (62.4%) speed=511 samples/s, ETA=936s
[Score] 793600/1270238 (62.5%) speed=511 samples/s, ETA=934s
[Score] 795200/1270238 (62.6%) speed=510 samples/s, ETA=931s
[Score] 796800/1270238 (62.7%) speed=510 samples/s, ETA=929s
[Score] 798400/1270238 (62.9%) speed=509 samples/s, ETA=927s
[Score] 800000/1270238 (63.0%) speed=508 samples/s, ETA=925s
[Score] 801600/1270238 (63.1%) speed=508 samples/s, ETA=923s
[Score] 803200/1270238 (63.2%) speed=507 samples/s, ETA=920s
[Score] 804800/1270238 (63.4%) speed=507 samples/s, ETA=918s
[Score] 806400/1270238 (63.5%) speed=506 samples/s, ETA=916s
[Score] 808000/1270238 (63.6%) speed=506 samples/s, ETA=914s
[Score] 809600/1270238 (63.7%) speed=505 samples/s, ETA=912s
[Score] 811200/1270238 (63.9%) speed=505 samples/s, ETA=909s
[Score] 812800/1270238 (64.0%) speed=504 samples/s, ETA=907s
[Score] 814400/1270238 (64.1%) speed=504 samples/s, ETA=905s
[Score] 816000/1270238 (64.2%) speed=503 samples/s, ETA=902s
[Score] 817600/1270238 (64.4%) speed=503 samples/s, ETA=900s
[Score] 819200/1270238 (64.5%) speed=502 samples/s, ETA=898s
[Score] 820800/1270238 (64.6%) speed=502 samples/s, ETA=895s
[Score] 822400/1270238 (64.7%) speed=501 samples/s, ETA=893s
[Score] 824000/1270238 (64.9%) speed=501 samples/s, ETA=891s
[Score] 825600/1270238 (65.0%) speed=501 samples/s, ETA=888s
[Score] 827200/1270238 (65.1%) speed=500 samples/s, ETA=886s
[Score] 828800/1270238 (65.2%) speed=500 samples/s, ETA=884s
[Score] 830400/1270238 (65.4%) speed=499 samples/s, ETA=881s
[Score] 832000/1270238 (65.5%) speed=499 samples/s, ETA=879s
[Score] 833600/1270238 (65.6%) speed=498 samples/s, ETA=876s
[Score] 835200/1270238 (65.8%) speed=498 samples/s, ETA=874s
[Score] 836800/1270238 (65.9%) speed=497 samples/s, ETA=872s
[Score] 838400/1270238 (66.0%) speed=497 samples/s, ETA=869s
[Score] 840000/1270238 (66.1%) speed=496 samples/s, ETA=867s
[Score] 841600/1270238 (66.3%) speed=496 samples/s, ETA=864s
[Score] 843200/1270238 (66.4%) speed=495 samples/s, ETA=862s
[Score] 844800/1270238 (66.5%) speed=495 samples/s, ETA=859s
[Score] 846400/1270238 (66.6%) speed=495 samples/s, ETA=857s
[Score] 848000/1270238 (66.8%) speed=494 samples/s, ETA=855s
[Score] 849600/1270238 (66.9%) speed=494 samples/s, ETA=852s
[Score] 851200/1270238 (67.0%) speed=493 samples/s, ETA=849s
[Score] 852800/1270238 (67.1%) speed=493 samples/s, ETA=847s
[Score] 854400/1270238 (67.3%) speed=493 samples/s, ETA=844s
[Score] 856000/1270238 (67.4%) speed=492 samples/s, ETA=842s
[Score] 857600/1270238 (67.5%) speed=492 samples/s, ETA=839s
[Score] 859200/1270238 (67.6%) speed=492 samples/s, ETA=836s
[Score] 860800/1270238 (67.8%) speed=491 samples/s, ETA=833s
[Score] 862400/1270238 (67.9%) speed=491 samples/s, ETA=830s
[Score] 864000/1270238 (68.0%) speed=491 samples/s, ETA=827s
[Score] 865600/1270238 (68.1%) speed=491 samples/s, ETA=824s
[Score] 867200/1270238 (68.3%) speed=491 samples/s, ETA=821s
[Score] 868800/1270238 (68.4%) speed=491 samples/s, ETA=818s
[Score] 870400/1270238 (68.5%) speed=491 samples/s, ETA=815s
[Score] 872000/1270238 (68.6%) speed=491 samples/s, ETA=811s
[Score] 873600/1270238 (68.8%) speed=491 samples/s, ETA=808s
[Score] 875200/1270238 (68.9%) speed=491 samples/s, ETA=805s
[Score] 876800/1270238 (69.0%) speed=491 samples/s, ETA=802s
[Score] 878400/1270238 (69.2%) speed=491 samples/s, ETA=799s
[Score] 880000/1270238 (69.3%) speed=490 samples/s, ETA=796s
[Score] 881600/1270238 (69.4%) speed=490 samples/s, ETA=793s
[Score] 883200/1270238 (69.5%) speed=490 samples/s, ETA=789s
[Score] 884800/1270238 (69.7%) speed=490 samples/s, ETA=786s
[Score] 886400/1270238 (69.8%) speed=490 samples/s, ETA=783s
[Score] 888000/1270238 (69.9%) speed=490 samples/s, ETA=780s
[Score] 889600/1270238 (70.0%) speed=490 samples/s, ETA=777s
[Score] 891200/1270238 (70.2%) speed=490 samples/s, ETA=774s
[Score] 892800/1270238 (70.3%) speed=490 samples/s, ETA=771s
[Score] 894400/1270238 (70.4%) speed=490 samples/s, ETA=767s
[Score] 896000/1270238 (70.5%) speed=490 samples/s, ETA=764s
[Score] 897600/1270238 (70.7%) speed=489 samples/s, ETA=761s
[Score] 899200/1270238 (70.8%) speed=489 samples/s, ETA=759s
[Score] 900800/1270238 (70.9%) speed=489 samples/s, ETA=756s
[Score] 902400/1270238 (71.0%) speed=488 samples/s, ETA=753s
[Score] 904000/1270238 (71.2%) speed=488 samples/s, ETA=750s
[Score] 905600/1270238 (71.3%) speed=488 samples/s, ETA=747s
[Score] 907200/1270238 (71.4%) speed=488 samples/s, ETA=744s
[Score] 908800/1270238 (71.5%) speed=488 samples/s, ETA=741s
[Score] 910400/1270238 (71.7%) speed=488 samples/s, ETA=738s
[Score] 912000/1270238 (71.8%) speed=488 samples/s, ETA=735s
[Score] 913600/1270238 (71.9%) speed=488 samples/s, ETA=731s
[Score] 915200/1270238 (72.0%) speed=488 samples/s, ETA=728s
[Score] 916800/1270238 (72.2%) speed=487 samples/s, ETA=725s
[Score] 918400/1270238 (72.3%) speed=487 samples/s, ETA=722s
[Score] 920000/1270238 (72.4%) speed=487 samples/s, ETA=719s
[Score] 921600/1270238 (72.6%) speed=487 samples/s, ETA=716s
[Score] 923200/1270238 (72.7%) speed=487 samples/s, ETA=713s
[Score] 924800/1270238 (72.8%) speed=487 samples/s, ETA=710s
[Score] 926400/1270238 (72.9%) speed=486 samples/s, ETA=707s
[Score] 928000/1270238 (73.1%) speed=486 samples/s, ETA=704s
[Score] 929600/1270238 (73.2%) speed=486 samples/s, ETA=701s
[Score] 931200/1270238 (73.3%) speed=486 samples/s, ETA=698s
[Score] 932800/1270238 (73.4%) speed=486 samples/s, ETA=694s
[Score] 934400/1270238 (73.6%) speed=486 samples/s, ETA=691s
[Score] 936000/1270238 (73.7%) speed=486 samples/s, ETA=688s
[Score] 937600/1270238 (73.8%) speed=485 samples/s, ETA=685s
[Score] 939200/1270238 (73.9%) speed=485 samples/s, ETA=682s
[Score] 940800/1270238 (74.1%) speed=485 samples/s, ETA=679s
[Score] 942400/1270238 (74.2%) speed=485 samples/s, ETA=676s
[Score] 944000/1270238 (74.3%) speed=485 samples/s, ETA=673s
[Score] 945600/1270238 (74.4%) speed=485 samples/s, ETA=670s
[Score] 947200/1270238 (74.6%) speed=485 samples/s, ETA=667s
[Score] 948800/1270238 (74.7%) speed=485 samples/s, ETA=663s
[Score] 950400/1270238 (74.8%) speed=484 samples/s, ETA=660s
[Score] 952000/1270238 (74.9%) speed=484 samples/s, ETA=657s
[Score] 953600/1270238 (75.1%) speed=484 samples/s, ETA=654s
[Score] 955200/1270238 (75.2%) speed=484 samples/s, ETA=651s
[Score] 956800/1270238 (75.3%) speed=484 samples/s, ETA=648s
[Score] 958400/1270238 (75.5%) speed=484 samples/s, ETA=644s
[Score] 960000/1270238 (75.6%) speed=484 samples/s, ETA=641s
[Score] 961600/1270238 (75.7%) speed=484 samples/s, ETA=638s
[Score] 963200/1270238 (75.8%) speed=484 samples/s, ETA=635s
[Score] 964800/1270238 (76.0%) speed=484 samples/s, ETA=631s
[Score] 966400/1270238 (76.1%) speed=484 samples/s, ETA=628s
[Score] 968000/1270238 (76.2%) speed=484 samples/s, ETA=625s
[Score] 969600/1270238 (76.3%) speed=484 samples/s, ETA=622s
[Score] 971200/1270238 (76.5%) speed=483 samples/s, ETA=619s
[Score] 972800/1270238 (76.6%) speed=483 samples/s, ETA=616s
[Score] 974400/1270238 (76.7%) speed=483 samples/s, ETA=612s
[Score] 976000/1270238 (76.8%) speed=483 samples/s, ETA=609s
[Score] 977600/1270238 (77.0%) speed=484 samples/s, ETA=605s
[Score] 979200/1270238 (77.1%) speed=484 samples/s, ETA=601s
[Score] 980800/1270238 (77.2%) speed=484 samples/s, ETA=598s
[Score] 982400/1270238 (77.3%) speed=484 samples/s, ETA=595s
[Score] 984000/1270238 (77.5%) speed=484 samples/s, ETA=592s
[Score] 985600/1270238 (77.6%) speed=484 samples/s, ETA=588s
[Score] 987200/1270238 (77.7%) speed=484 samples/s, ETA=585s
[Score] 988800/1270238 (77.8%) speed=484 samples/s, ETA=582s
[Score] 990400/1270238 (78.0%) speed=483 samples/s, ETA=579s
[Score] 992000/1270238 (78.1%) speed=483 samples/s, ETA=576s
[Score] 993600/1270238 (78.2%) speed=483 samples/s, ETA=572s
[Score] 995200/1270238 (78.3%) speed=483 samples/s, ETA=569s
[Score] 996800/1270238 (78.5%) speed=483 samples/s, ETA=566s
[Score] 998400/1270238 (78.6%) speed=483 samples/s, ETA=563s
[Score] 1000000/1270238 (78.7%) speed=483 samples/s, ETA=560s
[Score] 1001600/1270238 (78.9%) speed=482 samples/s, ETA=557s
[Score] 1003200/1270238 (79.0%) speed=482 samples/s, ETA=554s
[Score] 1004800/1270238 (79.1%) speed=482 samples/s, ETA=550s
[Score] 1006400/1270238 (79.2%) speed=482 samples/s, ETA=547s
[Score] 1008000/1270238 (79.4%) speed=482 samples/s, ETA=544s
[Score] 1009600/1270238 (79.5%) speed=482 samples/s, ETA=541s
[Score] 1011200/1270238 (79.6%) speed=482 samples/s, ETA=538s
[Score] 1012800/1270238 (79.7%) speed=482 samples/s, ETA=535s
[Score] 1014400/1270238 (79.9%) speed=481 samples/s, ETA=531s
[Score] 1016000/1270238 (80.0%) speed=481 samples/s, ETA=528s
[Score] 1017600/1270238 (80.1%) speed=481 samples/s, ETA=525s
[Score] 1019200/1270238 (80.2%) speed=481 samples/s, ETA=522s
[Score] 1020800/1270238 (80.4%) speed=481 samples/s, ETA=519s
[Score] 1022400/1270238 (80.5%) speed=481 samples/s, ETA=515s
[Score] 1024000/1270238 (80.6%) speed=481 samples/s, ETA=512s
[Score] 1025600/1270238 (80.7%) speed=481 samples/s, ETA=509s
[Score] 1027200/1270238 (80.9%) speed=481 samples/s, ETA=506s
[Score] 1028800/1270238 (81.0%) speed=480 samples/s, ETA=503s
[Score] 1030400/1270238 (81.1%) speed=480 samples/s, ETA=499s
[Score] 1032000/1270238 (81.2%) speed=480 samples/s, ETA=496s
[Score] 1033600/1270238 (81.4%) speed=480 samples/s, ETA=493s
[Score] 1035200/1270238 (81.5%) speed=480 samples/s, ETA=490s
[Score] 1036800/1270238 (81.6%) speed=480 samples/s, ETA=487s
[Score] 1038400/1270238 (81.7%) speed=480 samples/s, ETA=483s
[Score] 1040000/1270238 (81.9%) speed=480 samples/s, ETA=480s
[Score] 1041600/1270238 (82.0%) speed=479 samples/s, ETA=477s
[Score] 1043200/1270238 (82.1%) speed=479 samples/s, ETA=474s
[Score] 1044800/1270238 (82.3%) speed=479 samples/s, ETA=471s
[Score] 1046400/1270238 (82.4%) speed=479 samples/s, ETA=468s
[Score] 1048000/1270238 (82.5%) speed=479 samples/s, ETA=464s
[Score] 1049600/1270238 (82.6%) speed=479 samples/s, ETA=461s
[Score] 1051200/1270238 (82.8%) speed=478 samples/s, ETA=458s
[Score] 1052800/1270238 (82.9%) speed=478 samples/s, ETA=454s
[Score] 1054400/1270238 (83.0%) speed=478 samples/s, ETA=451s
[Score] 1056000/1270238 (83.1%) speed=478 samples/s, ETA=448s
[Score] 1057600/1270238 (83.3%) speed=478 samples/s, ETA=445s
[Score] 1059200/1270238 (83.4%) speed=478 samples/s, ETA=442s
[Score] 1060800/1270238 (83.5%) speed=478 samples/s, ETA=438s
[Score] 1062400/1270238 (83.6%) speed=478 samples/s, ETA=435s
[Score] 1064000/1270238 (83.8%) speed=478 samples/s, ETA=432s
[Score] 1065600/1270238 (83.9%) speed=478 samples/s, ETA=428s
[Score] 1067200/1270238 (84.0%) speed=478 samples/s, ETA=425s
[Score] 1068800/1270238 (84.1%) speed=478 samples/s, ETA=422s
[Score] 1070400/1270238 (84.3%) speed=478 samples/s, ETA=418s
[Score] 1072000/1270238 (84.4%) speed=478 samples/s, ETA=415s
[Score] 1073600/1270238 (84.5%) speed=478 samples/s, ETA=412s
[Score] 1075200/1270238 (84.6%) speed=478 samples/s, ETA=408s
[Score] 1076800/1270238 (84.8%) speed=478 samples/s, ETA=405s
[Score] 1078400/1270238 (84.9%) speed=478 samples/s, ETA=402s
[Score] 1080000/1270238 (85.0%) speed=478 samples/s, ETA=398s
[Score] 1081600/1270238 (85.1%) speed=478 samples/s, ETA=395s
[Score] 1083200/1270238 (85.3%) speed=477 samples/s, ETA=392s
[Score] 1084800/1270238 (85.4%) speed=477 samples/s, ETA=389s
[Score] 1086400/1270238 (85.5%) speed=477 samples/s, ETA=386s
[Score] 1088000/1270238 (85.7%) speed=476 samples/s, ETA=383s
[Score] 1089600/1270238 (85.8%) speed=476 samples/s, ETA=379s
[Score] 1091200/1270238 (85.9%) speed=476 samples/s, ETA=376s
[Score] 1092800/1270238 (86.0%) speed=475 samples/s, ETA=373s
[Score] 1094400/1270238 (86.2%) speed=475 samples/s, ETA=370s
[Score] 1096000/1270238 (86.3%) speed=475 samples/s, ETA=367s
[Score] 1097600/1270238 (86.4%) speed=475 samples/s, ETA=364s
[Score] 1099200/1270238 (86.5%) speed=474 samples/s, ETA=361s
[Score] 1100800/1270238 (86.7%) speed=474 samples/s, ETA=358s
[Score] 1102400/1270238 (86.8%) speed=474 samples/s, ETA=354s
[Score] 1104000/1270238 (86.9%) speed=473 samples/s, ETA=351s
[Score] 1105600/1270238 (87.0%) speed=473 samples/s, ETA=348s
[Score] 1107200/1270238 (87.2%) speed=473 samples/s, ETA=345s
[Score] 1108800/1270238 (87.3%) speed=473 samples/s, ETA=341s
[Score] 1110400/1270238 (87.4%) speed=473 samples/s, ETA=338s
[Score] 1112000/1270238 (87.5%) speed=473 samples/s, ETA=335s
[Score] 1113600/1270238 (87.7%) speed=472 samples/s, ETA=332s
[Score] 1115200/1270238 (87.8%) speed=472 samples/s, ETA=328s
[Score] 1116800/1270238 (87.9%) speed=472 samples/s, ETA=325s
[Score] 1118400/1270238 (88.0%) speed=472 samples/s, ETA=322s
[Score] 1120000/1270238 (88.2%) speed=472 samples/s, ETA=318s
[Score] 1121600/1270238 (88.3%) speed=472 samples/s, ETA=315s
[Score] 1123200/1270238 (88.4%) speed=472 samples/s, ETA=312s
[Score] 1124800/1270238 (88.6%) speed=472 samples/s, ETA=308s
[Score] 1126400/1270238 (88.7%) speed=471 samples/s, ETA=305s
[Score] 1128000/1270238 (88.8%) speed=471 samples/s, ETA=302s
[Score] 1129600/1270238 (88.9%) speed=471 samples/s, ETA=299s
[Score] 1131200/1270238 (89.1%) speed=471 samples/s, ETA=295s
[Score] 1132800/1270238 (89.2%) speed=471 samples/s, ETA=292s
[Score] 1134400/1270238 (89.3%) speed=471 samples/s, ETA=289s
[Score] 1136000/1270238 (89.4%) speed=470 samples/s, ETA=285s
[Score] 1137600/1270238 (89.6%) speed=470 samples/s, ETA=282s
[Score] 1139200/1270238 (89.7%) speed=470 samples/s, ETA=279s
[Score] 1140800/1270238 (89.8%) speed=470 samples/s, ETA=275s
[Score] 1142400/1270238 (89.9%) speed=470 samples/s, ETA=272s
[Score] 1144000/1270238 (90.1%) speed=470 samples/s, ETA=269s
[Score] 1145600/1270238 (90.2%) speed=469 samples/s, ETA=266s
[Score] 1147200/1270238 (90.3%) speed=469 samples/s, ETA=262s
[Score] 1148800/1270238 (90.4%) speed=469 samples/s, ETA=259s
[Score] 1150400/1270238 (90.6%) speed=469 samples/s, ETA=256s
[Score] 1152000/1270238 (90.7%) speed=469 samples/s, ETA=252s
[Score] 1153600/1270238 (90.8%) speed=469 samples/s, ETA=249s
[Score] 1155200/1270238 (90.9%) speed=469 samples/s, ETA=246s
[Score] 1156800/1270238 (91.1%) speed=468 samples/s, ETA=242s
[Score] 1158400/1270238 (91.2%) speed=468 samples/s, ETA=239s
[Score] 1160000/1270238 (91.3%) speed=468 samples/s, ETA=236s
[Score] 1161600/1270238 (91.4%) speed=468 samples/s, ETA=232s
[Score] 1163200/1270238 (91.6%) speed=468 samples/s, ETA=229s
[Score] 1164800/1270238 (91.7%) speed=468 samples/s, ETA=225s
[Score] 1166400/1270238 (91.8%) speed=467 samples/s, ETA=222s
[Score] 1168000/1270238 (92.0%) speed=467 samples/s, ETA=219s
[Score] 1169600/1270238 (92.1%) speed=467 samples/s, ETA=215s
[Score] 1171200/1270238 (92.2%) speed=467 samples/s, ETA=212s
[Score] 1172800/1270238 (92.3%) speed=467 samples/s, ETA=209s
[Score] 1174400/1270238 (92.5%) speed=467 samples/s, ETA=205s
[Score] 1176000/1270238 (92.6%) speed=467 samples/s, ETA=202s
[Score] 1177600/1270238 (92.7%) speed=467 samples/s, ETA=199s
[Score] 1179200/1270238 (92.8%) speed=466 samples/s, ETA=195s
[Score] 1180800/1270238 (93.0%) speed=466 samples/s, ETA=192s
[Score] 1182400/1270238 (93.1%) speed=466 samples/s, ETA=189s
[Score] 1184000/1270238 (93.2%) speed=466 samples/s, ETA=185s
[Score] 1185600/1270238 (93.3%) speed=466 samples/s, ETA=182s
[Score] 1187200/1270238 (93.5%) speed=466 samples/s, ETA=178s
[Score] 1188800/1270238 (93.6%) speed=465 samples/s, ETA=175s
[Score] 1190400/1270238 (93.7%) speed=465 samples/s, ETA=172s
[Score] 1192000/1270238 (93.8%) speed=465 samples/s, ETA=168s
[Score] 1193600/1270238 (94.0%) speed=465 samples/s, ETA=165s
[Score] 1195200/1270238 (94.1%) speed=465 samples/s, ETA=161s
[Score] 1196800/1270238 (94.2%) speed=465 samples/s, ETA=158s
[Score] 1198400/1270238 (94.3%) speed=465 samples/s, ETA=155s
[Score] 1200000/1270238 (94.5%) speed=465 samples/s, ETA=151s
[Score] 1201600/1270238 (94.6%) speed=465 samples/s, ETA=148s
[Score] 1203200/1270238 (94.7%) speed=465 samples/s, ETA=144s
[Score] 1204800/1270238 (94.8%) speed=465 samples/s, ETA=141s
[Score] 1206400/1270238 (95.0%) speed=464 samples/s, ETA=137s
[Score] 1208000/1270238 (95.1%) speed=464 samples/s, ETA=134s
[Score] 1209600/1270238 (95.2%) speed=464 samples/s, ETA=131s
[Score] 1211200/1270238 (95.4%) speed=464 samples/s, ETA=127s
[Score] 1212800/1270238 (95.5%) speed=464 samples/s, ETA=124s
[Score] 1214400/1270238 (95.6%) speed=464 samples/s, ETA=120s
[Score] 1216000/1270238 (95.7%) speed=464 samples/s, ETA=117s
[Score] 1217600/1270238 (95.9%) speed=464 samples/s, ETA=113s
